,id,uuid,category,muscles,muscles_secondary,equipment,license,license_author,images,exercises,variations
250,577,cf1f0fed-6310-4210-8f7d-22e375e6c60c,"{'id': 12, 'name': 'Back'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}]","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 3, 'name': 'Dumbbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",GiglioRosso,[],"[{'id': 278, 'uuid': '0203c27e-e3f0-4ae2-b5c3-f11c45336f54', 'name': 'Side Dumbbell Trunk Flexion', 'description': '<p>AKA dumbbell side bends. Stand in line with the hips with slightly bent knees, maintain the natural curvature of the spine, hand stretched by the body, grip the barbell with one hand. <em>\xa0</em>Make slow and controlled torso side flexions till you reach the angle of approximately 45°.</p>', 'creation_date': '2014-10-22', 'language': 2, 'license': 1, 'license_author': 'GiglioRosso'}]",
251,578,d9f6c15a-b224-4ef6-93e9-fd6509b66add,"{'id': 13, 'name': 'Shoulders'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",apeschel,[],"[{'id': 422, 'uuid': '9f705970-cba3-4cef-a582-c2cc69ae9b5f', 'name': 'Side-lying External Rotation', 'description': '<p>With a weight in one hand, lie on your side opposite the weight. Keep your knees slightly bent. Hold your elbow against your side, and extend your upper arm straight ahead of you. While continuing to hold your elbow against your side, rotate your upper arm 90 degrees upwards.</p>\n<p>It is helpful to place a towel under your armpit to help with the form on this exercise. Placing a support under your head for the duration of the exercise is also a good idea.</p>', 'creation_date': '2016-09-29', 'language': 2, 'license': 2, 'license_author': 'apeschel'}]",
252,580,e1b99153-0102-47fc-b0cd-c21509827b0b,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}]","[{'id': 7, 'name': 'none (bodyweight exercise)'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",http://www.bodybuilding.com/,[],"[{'id': 325, 'uuid': 'a36f852f-a29f-4f93-81b6-1012047ac1ee', 'name': 'Side Plank', 'description': '<p>Works your obliques and helps stabilize your spine. Lie on your side and support your body between your forearm and knee to your feet.</p>', 'creation_date': '2015-05-21', 'language': 2, 'license': 2, 'license_author': 'http://www.bodybuilding.com/'}, {'id': 715, 'uuid': '2c6cd166-40e1-4b68-96b7-c30b31e28b99', 'name': 'Side Plank', 'description': '<p>Legen Sie sich auf die Seite und stützen Sie Ihren Körper zwischen Unterarm und Knie bis zu den Füßen.</p>', 'creation_date': '2020-01-17', 'language': 1, 'license': 2, 'license_author': 'Wunschcoach'}]",
253,581,9b210eb3-6ff0-4a57-8e26-e89da8751c19,"{'id': 13, 'name': 'Shoulders'}",[],[],"[{'id': 1, 'name': 'Barbell'}]","{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",tobahl,[],"[{'id': 319, 'uuid': 'bd892f71-2b19-41c4-90e2-2cd4df82c621', 'name': 'Side Raise', 'description': '<p>Stand up or sit , keep both weights in front against legs or at side. Keep arms at around a 90 degree angle. Lift elbows up slowly and squeese traps when at topmost position. Lower the weights slowly back to starting position.</p>\n<p>2 seconds up, 2 seconds down</p>', 'creation_date': '2015-03-15', 'language': 2, 'license': 3, 'license_author': 'tobahl'}]",
254,583,9374fdaf-411f-4ae6-8f0c-21cc2d3dc667,"{'id': 11, 'name': 'Chest'}","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}, {'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",nate303303,[],"[{'id': 302, 'uuid': 'fc63159a-3939-426c-b236-d4b39adbf28c', 'name': 'Side to Side Push Ups', 'description': '<p>-start in push up position</p>\n<p>-lean the body weight to the right side, and complete a push up with the chest over the right hand</p>\n<p>-come back to the centered position</p>\n<p>-on rep 2, lean to the left side</p>', 'creation_date': '2015-02-06', 'language': 2, 'license': 2, 'license_author': 'nate303303'}]",8.0
255,584,c85e6137-2577-4e28-82c2-427407d534eb,"{'id': 8, 'name': 'Arms'}","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}]",[],"[{'id': 3, 'name': 'Dumbbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",tuckerm,[],"[{'id': 205, 'uuid': '83e079a9-b61c-413b-b055-f9cf515904f1', 'name': 'Single-arm Preacher Curl', 'description': ""<p>Sit on the preacher curl bench and perform a bicep curl with a dumbbell in one hand. Your other hand can be at rest, or beneath your curling arm's elbow.</p>"", 'creation_date': '2014-01-15', 'language': 2, 'license': 1, 'license_author': 'tuckerm'}]",16.0
256,590,6e46833d-fd83-4c1a-90af-eb3f3a917199,"{'id': 14, 'name': 'Calves'}","[{'id': 15, 'name': 'Soleus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-15.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-15.svg'}]","[{'id': 7, 'name': 'Gastrocnemius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-7.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-7.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 103, 'uuid': '399666e7-30a7-4b86-833d-4422e4c72b61', 'name': 'Sitting Calf Raises', 'description': '<p>Sit on a bench for calf raises and check that the feet are half free and that you can completely stretch the calf muscles down. Pull your calves up, going as far (up) as you can. Make at the highest point a short pause of 1 or 2 seconds and go down.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 14, 'uuid': '47b4d57a-3bb3-4a03-a522-a0559a254730', 'name': 'Wadenheben Sitzend', 'description': '<p>Setze dich auf die Bank und stelle die Fußspitzen so auf den Rand, dass du die Waden komplett nach unten austrecken kannst. Ziehe nun die Wadenmuskeln zusammen und gehe so hoch es geht. Mache auf dem höchsten Punkt eine kurze Pause (1-2 sek.) und gehe dann runter.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",6.0
257,591,f38e9c23-031d-44d0-ac27-7f1026212c73,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 95, 'uuid': 'fb750082-7034-4c51-b1e4-dfa0fe2dac8e', 'name': 'Sit-ups', 'description': '<p>Sit on a mat, your calves are resting on a bench, the knees make a right angle. Hold your hands behind your neck. Go now up with a rolling movement of your back, you should feel how the individual vertebrae lose contact with the mat. At the highest point, contract your abs as much as you can and hold there for 2 sec. Go now down, unrolling your back.</p>\n<p>\xa0</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 57, 'uuid': '60f329dd-f8ab-469a-8a88-39f80275b3a7', 'name': 'Sit Ups', 'description': '<p>Lege dich auf eine Matte, die Knie sind rechtwiklig angewinkelt und die Fersen liegen auf eine Bank. Die Hände sind hinter dem Nacken. Das Hochgehen wird mit einer rollenden Bewegung durchgeführt: die Wirbelsäule sollte sich Wirbel für Wirbel von der Matte lösen. Ein Hohlkreuz ist stets zu vermeiden. Auf der höchsten Stelle sollten die Muskeln etwa 2 sek. maximal angespannt werden bevor die rollende Bewegung in der Gegenrichtung durchgeführt wird.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",10.0
258,595,e60125f0-3a88-4707-815f-fe0e2b4be3c4,"{'id': 14, 'name': 'Calves'}","[{'id': 7, 'name': 'Gastrocnemius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-7.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-7.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Cerin,[],"[{'id': 411, 'uuid': '2c864448-288d-4e79-9da6-a3c99af3c1fb', 'name': 'Skipping - Standard', 'description': '<p>Do a single, double footed jump for each swing of the rope.</p>\n<p>Work on a smooth, rhythmical movement, bouncing lightly on the balls of your feet.</p>', 'creation_date': '2016-08-15', 'language': 2, 'license': 2, 'license_author': 'Cerin'}]",
259,598,092d0fbb-0409-470e-a087-beb9a378f3f7,"{'id': 8, 'name': 'Arms'}","[{'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",tuckerm,[],"[{'id': 218, 'uuid': '9d1c13b0-2e9b-4585-b1d7-fc48ba4c692f', 'name': 'Smith Machine Close-grip Bench Press', 'description': '<p>Perform a standard bench press on the smith machine, but have your hands on the bar about shoulder width apart, and keep your elbows close to your body.</p>', 'creation_date': '2014-02-01', 'language': 2, 'license': 1, 'license_author': 'tuckerm'}]",18.0
260,599,8161de8b-7802-46c0-9bd4-db60f39b7677,"{'id': 13, 'name': 'Shoulders'}","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}]",[],"[{'id': 1, 'name': 'Barbell'}]","{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",Mens Fitness,[],"[{'id': 271, 'uuid': '3490d1c7-c9ce-4a08-acd3-e0bdada71c37', 'name': 'Snach', 'description': ""<p>Stand with your feet at hip width and your shins against the bar. Grasp the bar at double shoulder width and, keeping your lower back flat, drive your heels into the floor to begin lifting the bar. When it's above your knees, explosively extend your hips and shrug your shoulders. Let the momentum carry the weight overhead.</p>"", 'creation_date': '2014-09-08', 'language': 2, 'license': 3, 'license_author': 'Mens Fitness'}]",
261,604,b1051c3e-78a9-4b73-899c-c700098cf1a8,"{'id': 9, 'name': 'Legs'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",MrSteele,[],"[{'id': 328, 'uuid': '273f9563-948a-44c8-9353-b7213703f502', 'name': 'Speed Deadlift', 'description': '<p>Deadlift with short (&lt;1min) rest between sets.</p>', 'creation_date': '2015-06-11', 'language': 2, 'license': 2, 'license_author': 'MrSteele'}]",3.0
262,607,eaf6f39e-d46d-4460-b5a9-71e814b18f89,"{'id': 10, 'name': 'Abs'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",djblitzd,[],"[{'id': 170, 'uuid': 'ec706f20-6ea7-40f9-96f4-994c66554e17', 'name': 'Splinter Sit-ups', 'description': ""<p>Lie on your back with your legs straight and arms at your sides, keeping your elbows bent at 90 degrees. As you sit up, twist your upper body to the left and bring your left knee toward your right elbow while you swing your left arm back. Lower your body to the starting position, and repeat to your right. That's 1 rep.</p>"", 'creation_date': '2013-07-06', 'language': 2, 'license': 1, 'license_author': 'djblitzd'}]",10.0
263,614,5c0824dc-f2fb-4d19-a1e5-7c33219ad51d,"{'id': 9, 'name': 'Legs'}","[{'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",OGhTebfCxhexZXuf35mUxV9C--A,[],"[{'id': 185, 'uuid': 'bdb7bdbb-8930-46e5-8b98-eb13e604553f', 'name': 'Squat Jumps', 'description': '<p>Jump wide, then close</p>', 'creation_date': '2013-07-30', 'language': 2, 'license': 1, 'license_author': 'OGhTebfCxhexZXuf35mUxV9C--A'}, {'id': 296, 'uuid': '032a38cf-b15a-4761-b684-577e41893f54', 'name': 'Tiefe Hocksprünge', 'description': '<p>5 Sekunden parallel zum Boden mit den Oberschenkeln. Dann hoch springen und in Anfangsphase begeben. Arme verschränkt hinter dem Kopf die ganze Zeit.</p>', 'creation_date': '2014-12-26', 'language': 1, 'license': 2, 'license_author': 'McMarcel13'}]",12.0
264,615,a2f5b6ef-b780-49c0-8d96-fdaff23e27ce,"{'id': 9, 'name': 'Legs'}","[{'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]","[{'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}]","[{'id': 1, 'name': 'Barbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 151, 'uuid': 'a067edbd-c5e9-42be-8ce3-238c0a4760f6', 'exercise_base': 615, 'image': 'https://wger.de/media/exercise-images/111/Wide-stance-squat-2.gif', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 152, 'uuid': 'dd63c466-ea7e-47f4-b1b2-8a50b4656dfc', 'exercise_base': 615, 'image': 'https://wger.de/media/exercise-images/111/Wide-stance-squat-1.gif', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 7, 'uuid': '36c27886-b10b-41b6-ac60-f02ee3784041', 'name': 'Kniebeuge', 'description': '<p>Stelle die Halterung der Langhantel auf so eine Höhe ein, dass du sie bequem raus- und wieder reinbringen kannst. Bereite dich vor:</p>\n<ul>\n<li>die Stange ist etwas tiefer als Schulterhöhe</li>\n<li>die Füße sind ziemlich auseinander und zeigen leicht nach außen</li>\n<li>der Kopf ist im Nacken und schaut nach vorne/oben.</li>\n<li>die Brust wird nach außen gebracht</li>\n</ul>\n<p>Gehe nun langsam runter, bis der Oberschenkel einen rechten Winkel bildet, nicht tiefer. Die Knie zeigen leicht nach außen, dein Gesäß nach hinten. Mache eine kleine Pause und gehe mit so viel Energie wie du aufbringen kannst, wieder nach oben. Nach 2 Sekunden Pause gehe wieder runter.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 111, 'uuid': 'c4856da3-8454-4857-8997-336d06df590f', 'name': 'Squats', 'description': '<p>Make sure you have put the barbell at a height where you can comfortably take it out and put it back in. Take it out and make yourself ready:</p>\n<ul>\n<li>The bar is somewhat lower than your shoulders</li>\n<li>The feet are quite apart and point out</li>\n<li>The head is in your neck and looks up</li>\n<li>The chest is out</li>\n</ul>\n<p>Go now slowly down, till your thighs are parallel with the floor, not lower. The knees point outwards, your butt, out. Make a small pause of 1 second and with as much energy as you can, push the weight up. Make a pause of 2 seconds and repeat.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 608, 'uuid': '993cf4e0-e664-4cc2-aa46-683c6fc7a74f', 'name': 'Приседания', 'description': '<p>При выполнении приседаний можно варьировать положение ног, но обычно рекомендуют ставить носки врозь, а ноги примерно на ширине плеч. Хват грифа должен выполняться всей кистью, его нельзя держать одними пальцами или прижимать ладонью к плечам. Спина должна держаться прямо, не округляться (держать поясницу «лодочкой»), корпус нельзя слишком наклонять вперёд; чтобы помочь держать спину прямо, рекомендуется смотреть прямо перед собой или немного вверх. Носки должны быть слегка развёрнуты в стороны, чтобы колени и носки смотрели строго в одном направлении, позволяя предотвратить излишнюю нагрузку на связки коленных суставов, то есть при вставании нельзя сильно сдвигать колени внутрь или разводить их наружу. Подошвы ступней не должны отрываться от пола, что наблюдается у начинающих атлетов. В начальной фазе упражнения делается вдох, в конечной фазе — выдох.</p>\n<p>\xa0</p>\n<p>\xa0</p>', 'creation_date': '2018-10-19', 'language': 5, 'license': 1, 'license_author': 'https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D'}]",12.0
265,616,30ac081b-fb79-4253-9457-8efc07568790,"{'id': 9, 'name': 'Legs'}","[{'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}, {'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}, {'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}, {'id': 15, 'name': 'Soleus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-15.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-15.svg'}]",[],"[{'id': 7, 'name': 'none (bodyweight exercise)'}]","{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",BFad07,[],"[{'id': 795, 'uuid': '85e6baf6-f8a3-48ea-9365-ef2bf5b3c6d1', 'name': 'Squat Thrust', 'description': 'The burpee, or squat thrust, is a full body exercise used in strength training and as an aerobic exercise. The basic movement is performed in four steps and known as a four-count burpee: Begin in a standing position. Move into a squat position with your hands on the ground. (count 1) Kick your feet back into a plank position, while keeping your arms extended. (count 2) Immediately return your feet into squat position. (count 3) Stand up from the squat position (count 4)', 'creation_date': '2020-04-26', 'language': 2, 'license': 3, 'license_author': 'BFad07'}, {'id': 880, 'uuid': '30a3c595-11c2-4b51-bfed-89439bb4ea69', 'name': 'Walking', 'description': '\n\n\n<p style="""">Get your shoes on, go outside and start walking.</p>\n\n', 'creation_date': '2021-04-22', 'language': 2, 'license': 2, 'license_author': 'Frank Faustino'}]",12.0
266,617,69dda766-aab8-4ad4-942e-9ad252ca12fd,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",wger.de,[],"[{'id': 372, 'uuid': '6e72cd75-2ff7-4ee9-b43b-90ba82bdc6ae', 'name': 'Stahování Horní Kladky Nadhmatem', 'description': '* Posaďte se čelem ke kladce, zapřete stehna o opěrku a uchopte nadhmatem horní kladku. Úchop zvolte širší než na šířku ramen. Střed těla udržujte zpevněný, hrudník je vypnutý vzhůru, pohled směřuje vzhůru tak, aby krční páteř zůstala v neutrální poloze.\n\n* Stahujte kladku k horní části hrudníku. Ramena stahujte směrem dolů. Lokty jsou v ose těla, nebo se pohybují mírně za tělo. Soustřeďte se na fixaci lopatek směrem k páteři. Tím docílíte maximálního zapojení cílových svalů. Po dosažení maximální kontrakce pomalu pouštějte kladku do výchozí polohy.\n\n* Úchop můžete zvolit palcový (palec proti ostatním prstům), nebo bezpalcový (palec zároveň s ostatními prsty) podle toho, který Vám více vyhovuje. Nádech je v excentrické fázi cviku (pohyb kladky vzhůru), výdech v koncentrické fázi (přitažení kladky k hrudníku).\n\nhttp://kulturistika.ronnie.cz/c-17653-zasobnik-cviku-10-zada-pritahy-horni-kladky.html', 'creation_date': '2016-01-14', 'language': 9, 'license': 2, 'license_author': 'wger.de'}]",
267,618,625f15b7-0f02-4ede-9558-64f964aebbc2,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}, {'id': 9, 'name': 'Trapezius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-9.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-9.svg'}]","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]",[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",perteus,[],"[{'id': 366, 'uuid': '87ea2a91-3276-4fd2-abdf-4dcd68ef5842', 'name': 'Stahování Horní Kladky Podhmatem', 'description': 'Výchozí poloha cviku je opět vsedě čelem ke kladce. Šířka úchopu je zhruba na šířku ramen. Trup je zpevněný a v mírném záklonu. Kladku s výdechem stahujte k horní části hrudníku, lokty se pohybují blízko k tělu. Nádech je při pohybu kladky vzhůru.', 'creation_date': '2016-01-13', 'language': 9, 'license': 2, 'license_author': 'perteus'}]",
268,621,eb61c7a1-e1c9-4c44-a8ce-2bbe98a39857,"{'id': 8, 'name': 'Arms'}","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}]","[{'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}]","[{'id': 3, 'name': 'Dumbbell'}]","{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",BFad07,[],"[{'id': 768, 'uuid': '6163bf70-c825-49f4-8edb-69c2ee45f42e', 'name': 'Standing Bicep Curl', 'description': 'Stand holding dumbbells at shoulder width apart. Face forearm upward and keep upper arm still while raising each dumbbell up to your shoulder.', 'creation_date': '2020-04-05', 'language': 2, 'license': 3, 'license_author': 'BFad07'}]",16.0
269,622,7ce443b6-eb84-4f65-b05f-461c1cc8bcc0,"{'id': 14, 'name': 'Calves'}","[{'id': 7, 'name': 'Gastrocnemius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-7.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-7.svg'}]","[{'id': 15, 'name': 'Soleus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-15.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-15.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 102, 'uuid': 'abc4c62e-27b2-4c31-8766-40f8dca84cab', 'name': 'Standing Calf Raises', 'description': ""<p>Get onto the calf raises machine, you should able to completely push your calves down. Stand straight, don't make a hollow back and don't bend your legs. Pull yourself up as high as you can. Make a small pause of 1 - 2 seconds and go slowly down.</p>"", 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 13, 'uuid': '283d4ec5-1b29-41bb-997d-74c30e7a68b5', 'name': 'Wadenheben Stehend', 'description': '<p>Die Füße werden auf die in der Maschine dafür vorgesehene Stelle positioniert, wobei man die Fersen (und damit die Wadenmuskeln) komplett nach unten austrecken kann. Halte den Körper gerade, mache kein Hohlkreuz und beuge die Beine nicht.</p>\r\n<p>Ziehe nun die Wadenmuskeln zusammen und gehe so hoch es geht. Mache auf dem höchsten Punkt eine kurze Pause (1-2 sek.) und gehe dann runter.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",6.0
